Time (ms),Spikeling Vm (mV),Stimulus (%),Total Current Input (a.u.),Synapse 1 Vm (mV),Synapse 1 Input (a.u.),Synapse 2 Vm (mV),Synapse 2 Input (a.u.),Trigger
84.6,-79.02,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
84.7,-78.99,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
84.8,-78.94,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
84.9,-78.91,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
85.0,-78.88,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
85.1,-78.85,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
85.2,-78.82,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
85.3,-78.78,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
85.4,-78.75,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
85.5,-78.72,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
85.6,-73.61,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
85.7,-69.46,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
85.8,-65.83,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
85.9,-62.42,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
86.0,-57.34,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
86.1,-53.68,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
86.2,-49.54,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
86.3,-44.56,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
86.4,-38.16,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
86.5,-29.19,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
86.6,-15.17,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
86.7,30.0,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
86.8,-63.9,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
86.9,-61.73,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
87.0,-59.54,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
87.1,-57.26,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
87.2,-54.79,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
87.3,-50.49,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
87.4,-46.95,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
87.5,-42.53,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
87.6,-36.65,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
87.7,-28.23,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
87.8,-14.88,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
87.9,30.0,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
88.0,-64.46,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
88.1,-63.4,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
88.2,-62.34,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
88.3,-60.72,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
88.4,-59.6,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
88.5,-58.41,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
88.6,-57.14,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
88.7,-55.74,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
88.8,-54.19,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
88.9,-52.42,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
89.0,-50.36,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
89.1,-47.88,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
89.2,-44.8,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
89.3,-40.81,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
89.4,-31.82,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
89.5,-21.91,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
89.6,-4.95,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
89.7,-65.0,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
89.8,-64.91,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
89.9,-64.81,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
90.0,-64.69,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
90.1,-64.55,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
90.2,-64.4,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
90.3,-64.24,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
90.4,-64.07,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
90.5,-63.88,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
90.6,-63.57,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
90.7,-63.35,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
90.8,-63.11,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
90.9,-62.85,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
91.0,-62.59,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
91.1,-62.3,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
91.2,-62.0,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
91.3,-61.67,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
91.4,-61.33,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
91.5,-60.96,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
91.6,-60.57,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
91.7,-59.92,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
91.8,-59.45,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
91.9,-58.94,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
92.0,-58.38,20.0,27.0,-115.0,0.0,-114.0,0.0,0.0
92.1,-57.77,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
92.2,-57.1,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
92.3,-56.36,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
92.4,-55.53,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
92.5,-54.59,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
92.6,-53.51,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
92.7,-51.57,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
92.8,-49.96,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
92.9,-48.02,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
93.0,-45.6,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
93.1,-42.49,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
93.2,-38.33,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
93.3,-32.47,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
93.4,-23.59,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
93.5,-8.66,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
93.6,-65.0,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
93.7,-65.47,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
93.8,-66.09,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
93.9,-66.45,20.0,27.0,-114.0,0.0,-115.0,0.0,0.0
94.0,-66.77,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
94.1,-67.05,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
94.2,-67.29,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
94.3,-67.49,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
94.4,-67.65,20.0,27.0,-114.0,0.0,-115.0,0.0,0.0
94.5,-67.78,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
94.6,-67.88,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
94.7,-67.95,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
94.8,-67.99,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
94.9,-68.01,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
95.0,-68.0,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
95.1,-67.97,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
95.2,-67.92,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
95.3,-67.86,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
95.4,-67.78,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
95.5,-67.69,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
95.6,-67.59,20.0,27.0,-114.0,0.0,-115.0,0.0,0.0
95.7,-67.47,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
95.8,-67.28,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
95.9,-67.14,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
96.0,-66.99,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
96.1,-66.84,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
96.2,-66.67,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
96.3,-66.5,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
96.4,-66.32,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
96.5,-66.13,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
96.6,-65.94,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
96.7,-65.73,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
96.8,-65.52,20.0,27.0,-114.0,0.0,-115.0,0.0,0.0
96.9,-65.3,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
97.0,-64.96,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
97.1,-64.71,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
97.2,-64.46,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
97.3,-64.2,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
97.4,-63.93,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
97.5,-63.65,20.0,27.0,-114.0,0.0,-115.0,0.0,0.0
97.6,-63.36,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
97.7,-63.05,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
97.8,-62.73,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
97.9,-62.39,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
98.0,-62.04,20.0,27.0,-114.0,0.0,-115.0,0.0,0.0
98.1,-61.47,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
98.2,-61.06,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
98.3,-60.63,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
98.4,-60.17,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
98.5,-59.67,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
98.6,-59.14,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
98.7,-58.56,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
98.8,-57.6,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
98.9,-56.87,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
99.0,-56.06,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
99.1,-55.16,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
99.2,-54.13,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
99.3,-52.95,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
99.4,-51.58,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
99.5,-49.94,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
99.6,-47.96,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
99.7,-45.49,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
99.8,-42.32,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
99.9,-38.06,20.0,27.0,-114.0,0.0,-115.0,0.0,0.0
100.0,-32.04,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
100.1,-22.88,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
100.2,-7.36,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
100.3,-65.22,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
100.4,-65.64,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
100.5,-66.02,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
100.6,-66.36,20.0,27.0,-114.0,0.0,-115.0,0.0,0.0
100.7,-66.65,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
100.8,-66.91,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
100.9,-67.13,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
101.0,-67.31,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
101.1,-67.46,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
101.2,-67.57,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
101.3,-67.66,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
101.4,-67.74,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
101.5,-67.77,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
101.6,-67.77,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
101.7,-67.75,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
101.8,-67.71,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
101.9,-67.66,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
102.0,-67.59,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
102.1,-67.51,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
102.2,-67.41,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
102.3,-67.3,20.0,27.0,-114.0,0.0,-115.0,0.0,0.0
102.4,-67.18,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
102.5,-67.05,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
102.6,-66.84,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
102.7,-66.69,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
102.8,-66.53,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
102.9,-66.36,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
103.0,-66.18,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
103.1,-65.99,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
103.2,-65.8,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
103.3,-65.59,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
103.4,-65.38,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
103.5,-65.16,20.0,27.0,-114.0,0.0,-115.0,0.0,0.0
103.6,-64.82,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
103.7,-64.57,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
103.8,-64.32,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
103.9,-64.06,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
104.0,-63.79,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
104.1,-63.5,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
104.2,-63.2,20.0,27.0,-114.0,0.0,-115.0,0.0,0.0
104.3,-62.89,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
104.4,-62.56,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
104.5,-62.22,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
104.6,-61.86,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
104.7,-61.28,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
104.8,-60.86,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
104.9,-60.52,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
105.0,-60.05,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
105.1,-59.54,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
105.2,-59.0,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
105.3,-58.4,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
105.4,-57.76,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
105.5,-57.05,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
105.6,-56.26,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
105.7,-55.38,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
105.8,-54.38,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
105.9,-52.6,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
106.0,-51.16,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
106.1,-49.44,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
106.2,-47.34,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
106.3,-44.71,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
106.4,-41.28,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
106.5,-36.63,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
106.6,-29.94,20.0,27.0,-114.0,0.0,-115.0,0.0,0.0
106.7,-11.74,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
106.8,30.0,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
106.9,-65.22,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
107.0,-65.64,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
107.1,-66.02,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
107.2,-66.35,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
107.3,-66.64,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
107.4,-66.9,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
107.5,-67.12,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
107.6,-67.38,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
107.7,-67.51,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
107.8,-67.61,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
107.9,-67.68,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
108.0,-67.73,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
108.1,-67.75,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
108.2,-67.75,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
108.3,-67.73,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
108.4,-67.69,20.0,27.0,-113.0,0.0,-113.0,0.0,0.0
108.5,-67.61,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
108.6,-70.23,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
108.7,-75.08,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
108.8,-79.07,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
108.9,-82.12,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
109.0,-84.29,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
109.1,-85.77,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
109.2,-87.08,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
109.3,-87.56,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
109.4,-87.85,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
109.5,-88.01,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
109.6,-88.1,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
109.7,-88.13,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
109.8,-88.13,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
109.9,-88.11,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
110.0,-88.08,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
110.1,-88.04,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
110.2,-87.99,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
110.3,-87.94,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
110.4,-87.89,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
110.5,-87.82,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
110.6,-87.77,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
110.7,-87.71,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
110.8,-87.66,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
110.9,-87.61,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
111.0,-87.56,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
111.1,-87.5,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
111.2,-87.45,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
111.3,-87.4,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
111.4,-87.35,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
111.5,-87.3,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
111.6,-87.22,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
111.7,-87.17,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
111.8,-87.12,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
111.9,-87.06,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
112.0,-87.01,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
112.1,-86.96,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
112.2,-86.89,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
112.3,-86.83,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
112.4,-86.78,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
112.5,-86.73,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
112.6,-86.68,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
112.7,-86.61,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
112.8,-86.56,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
112.9,-86.51,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
113.0,-86.46,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
113.1,-86.41,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
113.2,-86.36,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
113.3,-86.31,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
113.4,-86.26,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
113.5,-86.18,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
113.6,-86.13,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
113.7,-86.09,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
113.8,-86.04,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
113.9,-85.99,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
114.0,-85.94,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
114.1,-85.89,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
114.2,-85.84,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
114.3,-85.79,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
114.4,-85.75,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
114.5,-85.7,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
114.6,-85.65,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
114.7,-85.6,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
114.8,-85.55,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
114.9,-85.51,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
115.0,-85.46,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
115.1,-85.41,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
115.2,-85.36,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
115.3,-85.32,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
115.4,-85.24,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
115.5,-85.2,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
115.6,-85.15,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
115.7,-85.1,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
115.8,-85.06,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
115.9,-85.01,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
116.0,-84.96,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
116.1,-84.92,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
116.2,-84.87,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
116.3,-84.83,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
116.4,-84.78,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
116.5,-84.73,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
116.6,-84.66,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
116.7,-84.62,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
116.8,-84.57,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
116.9,-84.53,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
117.0,-84.48,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
117.1,-84.44,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
117.2,-84.39,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
117.3,-84.35,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
117.4,-84.3,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
117.5,-84.26,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
117.6,-84.21,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
117.7,-84.17,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
117.8,-84.12,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
117.9,-84.08,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
118.0,-84.04,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
118.1,-83.99,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
118.2,-83.93,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
118.3,-83.88,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
118.4,-83.84,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
118.5,-83.79,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
118.6,-83.75,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
118.7,-83.71,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
118.8,-83.66,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
118.9,-83.62,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
119.0,-83.58,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
119.1,-83.53,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
119.2,-83.49,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
119.3,-83.45,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
119.4,-83.41,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
119.5,-83.36,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
119.6,-83.3,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
119.7,-83.26,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
119.8,-83.21,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
119.9,-83.17,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
120.0,-83.13,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
120.1,-83.09,0.0,0.0,-113.0,0.0,-113.0,0.0,0.0
